PASSENGERS,ORIGIN,DEST,YEAR,MONTH
67,FAI,EAA,2018,2
67,OKC,SJU,2018,2
67,PSE,PTK,2018,2
67,KPN,BET,2018,2
67,BUF,STL,2018,2
67,MSP,EWR,2018,3
67,DAL,AUS,2018,3
67,IAH,MSY,2018,3
67,HPN,SDF,2018,3
67,SDF,HPN,2018,3
67,BUF,DAY,2018,3
67,CLE,ORD,2018,4
67,GRR,ORD,2018,4
67,LGA,MYR,2018,4
67,SMF,EUG,2018,5
67,CLE,SFO,2018,5
67,DEN,PHX,2018,5
67,DTW,LGB,2018,5
67,IAH,CLE,2018,5
67,SEA,DEN,2018,5
67,ACY,RIC,2018,5
67,CMH,SAT,2018,5
67,DAL,MKE,2018,5
67,RNO,HOU,2018,5
67,SAN,STL,2018,5
67,CRP,IAH,2018,6
67,DCA,OKC,2018,6
67,OKC,DAL,2018,6
67,SHV,IAH,2018,6
67,MSP,SEA,2018,6
67,MIA,RDU,2018,6
67,BNA,RNO,2018,6
67,IND,TUS,2018,6
67,ORF,MCI,2018,6
67,HOM,A03,2018,6
67,SMK,UNK,2018,1
67,TIQ,SPN,2018,1
67,ATL,HOU,2018,1
67,LGA,GRR,2018,1
67,DTW,DCA,2018,1
67,DTW,JFK,2018,1
67,SAV,ORD,2018,1
67,IAH,SJU,2018,1
67,ABQ,CMH,2018,1
67,ATL,MEM,2018,1
67,BUR,BNA,2018,1
67,CLT,GRR,2018,1
67,CVG,MSP,2018,2
67,IAH,SJU,2018,2
67,LAS,PHL,2018,2
67,RDU,SAT,2018,2
67,SJC,IND,2018,2
67,DTW,IAD,2018,2
67,SEA,PHX,2018,2
67,ATL,PSP,2018,2
67,AUS,JAX,2018,3
67,AUS,TUL,2018,3
67,ICT,RNO,2018,3
67,MCI,TUS,2018,3
67,MSY,OMA,2018,3
67,OKC,MHT,2018,3
67,EWR,DSM,2018,3
67,ABR,IFP,2018,3
68,CLT,BTR,2018,4
68,ICT,IAH,2018,4
68,SAN,SJC,2018,4
68,ACY,CEF,2018,4
68,CEF,ACY,2018,4
68,PSE,STL,2018,4
68,EWR,CLE,2018,4
68,CLE,EWR,2018,4
68,GEG,DAL,2018,4
68,GRR,SJC,2018,4
68,LAS,CHS,2018,4
68,MCI,SNA,2018,4
68,HPN,MVY,2018,5
68,CLE,EWR,2018,6
68,PQS,KSM,2018,5
68,PBI,CMH,2018,1
68,PVD,PHX,2018,1
68,SFO,MCO,2018,1
68,MYR,CLT,2018,1
68,PIT,HGR,2018,1
68,CHS,IAD,2018,2
68,ROC,EWR,2018,2
68,MSP,IWD,2018,2
68,AUS,DTW,2018,3
68,MIA,RDU,2018,3
68,ALB,CEF,2018,3
68,PIT,MDT,2018,3
68,FAR,MSP,2018,3
68,AZA,FTW,2018,3
68,CPS,TCL,2018,3
68,FLL,MSP,2018,3
68,GRB,EUG,2018,3
68,MSP,CMH,2018,3
68,MSP,FLL,2018,3
68,OMA,TOL,2018,3
68,ORD,ATL,2018,3
68,TIQ,SPN,2018,4
68,PHX,DEN,2018,4
68,SJU,ORD,2018,4
68,RIC,ACY,2018,5
68,MDW,LSE,2018,5
68,ABQ,SMF,2018,5
68,ABQ,TUL,2018,5
68,BUF,RSW,2018,5
68,BET,VAK,2018,4
68,PSM,EWR,2018,4
68,XNA,IAH,2018,5
68,JFK,JAC,2018,5
68,KAL,FAI,2018,5
68,ALB,ORD,2018,6
68,CRW,ROA,2018,6
68,ROA,ACY,2018,6
68,ROA,CRW,2018,6
68,PWM,MLB,2018,6
68,RSW,PHX,2018,4
68,BET,KWT,2018,6
68,GSO,ATL,2018,1
68,ORD,ATL,2018,1
68,HOU,CLE,2018,1
68,MKE,ICT,2018,1
68,OMA,PDX,2018,1
68,DAY,IAD,2018,2
68,DAL,BDL,2018,2
68,DAL,BOI,2018,2
68,PNS,MKE,2018,2
68,RDU,RNO,2018,2
68,RIC,IND,2018,2
68,ROC,AUS,2018,2
68,SAN,MSP,2018,2
68,SLC,PDX,2018,2
68,ACY,DTW,2018,2
68,ATL,ORF,2018,2
68,PBI,IAH,2018,3
68,PHX,IAH,2018,3
68,CPR,LAS,2018,1
68,DEN,DAY,2018,1
68,MSP,DTW,2018,1
68,DWH,DAL,2018,1
68,IAD,MKE,2018,2
68,EMK,AUK,2018,2
68,BOS,BUF,2018,2
68,PHL,MSP,2018,2
68,ORD,GSO,2018,3
68,RDU,BDL,2018,3
68,SLC,SAT,2018,3
68,SNA,SEA,2018,3
68,LAX,DAY,2018,3
68,MSY,IAH,2018,3
68,PHL,SBN,2018,3
68,RDU,PHL,2018,3
68,EWR,CMH,2018,3
68,IAD,LAX,2018,3
68,LAX,SBN,2018,3
68,SGF,ATL,2018,4
68,TUL,DEN,2018,4
68,BUR,SFO,2018,4
68,DFW,MKC,2018,4
68,FLL,SNA,2018,4
68,DTW,MCI,2018,5
68,MCI,OAK,2018,5
68,DEN,SNA,2018,5
68,LAX,MIA,2018,5
68,GRR,SJC,2018,5
68,MCI,PHL,2018,5
68,MKE,SAT,2018,5
68,SMF,TPA,2018,5
68,SAN,MSP,2018,5
68,JMS,DVL,2018,6
68,OAK,SLC,2018,6
68,PHX,SLC,2018,6
68,SEA,AUS,2018,6
68,STL,MCI,2018,6
68,SUN,DEN,2018,6
68,BOS,BWI,2018,6
68,MDW,CLE,2018,6
68,SNA,SEA,2018,6
68,AUS,ABE,2018,6
68,BOS,PBI,2018,6
68,BWI,ORD,2018,6
68,DEN,DTW,2018,6
68,IAH,CHS,2018,6
68,IAH,DEN,2018,6
68,MSY,ORD,2018,6
68,ORD,BOS,2018,6
68,ORD,LFT,2018,6
68,NUP,BET,2018,4
68,CLT,MCO,2018,6
68,BDL,ATL,2018,6
68,BOS,LAX,2018,6
68,CLT,TPA,2018,6
68,DTW,JAX,2018,6
68,DTW,PNS,2018,6
68,OKC,MSY,2018,6
68,SFO,ATL,2018,6
68,SJU,DEN,2018,6
68,DCA,DFW,2018,6
68,FAI,BTI,2018,1
68,GAL,KAL,2018,1
68,HCR,ANI,2018,1
68,PQS,MOU,2018,2
68,SVA,GAM,2018,2
68,OME,GAM,2018,3
68,ATL,DFW,2018,1
68,BNA,MSP,2018,1
68,RDU,EWR,2018,1
68,BOS,ORH,2018,1
68,TYE,MRI,2018,2
68,AUS,DEN,2018,2
68,BNA,MSP,2018,2
68,BUR,MSY,2018,2
68,LAS,DTW,2018,2
68,EWR,BED,2018,2
68,MDT,SAV,2018,2
68,SAT,TLH,2018,2
68,BNA,ELP,2018,3
68,BOS,OKC,2018,3
68,HOU,MSP,2018,3
69,AUS,MSP,2018,4
69,MSP,BUF,2018,4
69,SLC,SAT,2018,4
69,TUS,PHX,2018,4
69,MSY,DFW,2018,4
69,RDU,DFW,2018,4
69,IAD,GSO,2018,4
69,IFP,MFR,2018,4
69,MFR,IFP,2018,4
69,RIC,IAH,2018,4
69,BUR,MDW,2018,4
69,CLT,FLL,2018,4
69,DAL,GSP,2018,4
69,EWR,LAS,2018,4
69,LGB,DAL,2018,4
69,SLC,CMH,2018,4
69,TUL,IND,2018,4
69,MCO,SAN,2018,6
69,DFW,SAN,2018,6
69,MSP,BOS,2018,6
69,DFW,LBB,2018,6
69,FAI,HUS,2018,6
69,IFP,LIT,2018,6
69,EYW,CHS,2018,5
69,IAH,TPA,2018,5
69,RDU,LAX,2018,1
69,TUL,AUS,2018,1
69,SAT,AZA,2018,1
69,RDU,SLC,2018,1
69,BTV,EWR,2018,2
69,EWR,BTV,2018,2
69,EWR,ROC,2018,2
69,IAD,BTV,2018,2
69,SLC,IAH,2018,2
69,ONT,SNA,2018,2
69,ELP,AUS,2018,2
69,FLL,RDU,2018,3
69,GRB,DTW,2018,3
69,LAS,MCI,2018,3
69,UNK,ANC,2018,3
69,ACY,GRR,2018,3
69,CHS,MYR,2018,3
69,GRR,MBS,2018,3
69,ACK,MVY,2018,3
69,CID,ORD,2018,3
69,AZA,AZA,2018,3
69,SBN,PHL,2018,3
69,CVG,BNA,2018,4
69,MSP,PHL,2018,4
69,PBI,LGA,2018,4
69,RIC,LGA,2018,4
69,BOS,SNA,2018,4
69,ABQ,ORD,2018,5
69,BWI,FWA,2018,5
69,IAH,ORD,2018,5
69,ATL,SJU,2018,5
69,BWI,RNO,2018,5
69,LGA,PIT,2018,4
69,BET,KOT,2018,4
69,PPG,OFU,2018,4
69,BED,TLH,2018,4
69,CVG,PIT,2018,5
69,FAI,KAL,2018,5
69,DAY,DEN,2018,6
69,DTW,MKE,2018,6
69,OTZ,KVL,2018,6
69,BET,DLG,2018,6
69,KLW,JNU,2018,6
69,EEK,KWN,2018,6
69,KVL,WTK,2018,6
69,NUL,GAL,2018,6
69,PKA,BET,2018,6
69,MSP,RNO,2018,4
69,BET,NUP,2018,6
69,ESD,FRD,2018,1
69,SMF,ONT,2018,1
69,DEN,FNT,2018,1
69,LAX,MCO,2018,1
69,LGB,PHX,2018,1
69,MKE,MSY,2018,1
69,OKC,ELP,2018,1
69,CVG,MCO,2018,2
69,IND,ORD,2018,2
69,LBB,OKC,2018,2
69,OKC,ELP,2018,2
69,OMA,SMF,2018,2
69,PIT,SAN,2018,2
69,PWM,PHX,2018,2
69,BLD,GCN,2018,2
69,FLL,SNA,2018,3
69,LGA,LAS,2018,3
69,PHX,RSW,2018,3
69,PIE,ATL,2018,3
69,SFO,DCA,2018,3
69,TPA,SLC,2018,3
69,ATL,ORF,2018,3
69,MCI,RIC,2018,3
69,SAN,BIF,2018,1
69,ADQ,KLN,2018,1
69,SHG,OTZ,2018,1
69,IAH,DSM,2018,1
69,CHS,IAH,2018,1
69,FSD,DEN,2018,1
69,GRR,DTW,2018,1
69,LGA,MSY,2018,1
69,ORD,COS,2018,1
69,GAM,OME,2018,2
69,OME,ELI,2018,2
69,KWK,BET,2018,2
69,AGS,GPT,2018,2
69,DLG,KNW,2018,2
69,ORD,MHT,2018,3
69,BOS,RIC,2018,3
69,SAT,SLC,2018,3
69,BHM,ORD,2018,3
69,BNA,BWI,2018,3
69,BOS,BNA,2018,3
69,DFW,JFK,2018,3
69,EWR,RSW,2018,3
69,IAH,GRR,2018,3
69,IAH,JFK,2018,3
69,IAH,SAT,2018,3
69,IAH,STL,2018,3
69,MSY,ORD,2018,3
69,ORD,JFK,2018,3
69,MKE,PIT,2018,3
69,SEA,MFR,2018,4
69,CID,ORD,2018,4
69,DTW,DAY,2018,4
69,DFW,ATL,2018,4
69,BOS,SEA,2018,4
69,PSP,PIT,2018,4
69,LAX,PHX,2018,5
69,SLC,ORF,2018,5
69,MSP,MKE,2018,5
69,LGA,GSP,2018,5
69,MSP,SNA,2018,5
69,SEA,MSP,2018,5
69,BOS,LAS,2018,6
69,PIT,LAX,2018,6
69,TUS,BNA,2018,6
69,SAV,RDU,2018,6
69,CHS,IAH,2018,6
69,CLT,ACK,2018,6
69,MIA,LFT,2018,6
69,RSW,BOS,2018,6
69,OAK,HHR,2018,5
69,BOS,ABQ,2018,6
69,BUR,MKE,2018,6
69,DCA,RSW,2018,6
69,LAS,HRL,2018,6
69,OMA,MSY,2018,6
69,ORF,LAS,2018,6
69,AIN,BRW,2018,1
69,UNK,OME,2018,1
69,AKI,BET,2018,3
69,ATL,OMA,2018,1
69,MLI,ATL,2018,1
69,CHA,ATL,2018,1
69,MSP,MEM,2018,1
69,ABQ,SLC,2018,1
69,ATL,HRL,2018,1
69,BDL,PIT,2018,1
69,BUR,BOI,2018,1
69,BUR,TUL,2018,1
69,MRI,TYE,2018,2
69,DEN,MSO,2018,2
69,DTW,MDT,2018,2
69,MIA,RDU,2018,2
69,DAB,USA,2018,2
69,SMF,ATL,2018,2
69,AUS,RDU,2018,3
69,BUR,IAD,2018,3
69,CMH,AUS,2018,3
69,ELP,OMA,2018,3
69,MCI,AMA,2018,3
69,PHL,SAT,2018,3
69,CWA,OMA,2018,3
70,DFW,LBB,2018,4
70,IAH,GRR,2018,4
70,RNO,ORD,2018,4
70,GSO,ACY,2018,4
70,SAT,LRD,2018,4
70,IFP,ICT,2018,4
70,MCW,BRL,2018,4
70,CHS,CMH,2018,4
70,ELP,OMA,2018,4
70,ISP,BNA,2018,4
70,LAS,MEM,2018,4
70,OMA,PHL,2018,4
70,ONT,ELP,2018,4
70,RSW,LGA,2018,4
70,SFO,HOU,2018,4
70,STL,GEG,2018,4
70,FAI,SCC,2018,2
70,FAI,FYU,2018,6
70,FYU,FAI,2018,6
70,MIA,PBI,2018,6
70,BOS,EWR,2018,6
70,SFO,CLE,2018,6
70,CID,ORD,2018,5
70,GAL,NUL,2018,4
70,ORF,BNA,2018,1
70,PDX,MSP,2018,1
70,ROC,FLL,2018,1
70,SLC,MKE,2018,1
70,RDU,SAT,2018,1
70,PHL,SCE,2018,1
70,IAD,IND,2018,2
70,IAD,LBB,2018,2
70,OKC,DFW,2018,2
70,PHX,DFW,2018,3
70,EUG,GRB,2018,3
70,MHT,BNA,2018,3
70,DFW,DEN,2018,3
70,AKN,DLG,2018,3
70,DLG,KNW,2018,3
70,DLG,KNW,2018,3
70,AUS,MSP,2018,4
70,LGA,RIC,2018,4
70,LAS,LAX,2018,4
70,MEM,DSI,2018,4
70,CMH,DCA,2018,5
70,DAL,CMH,2018,5
70,LEX,IAH,2018,5
70,PHX,MEM,2018,5
70,AKP,FAI,2018,5
70,PWM,VRB,2018,4
70,BOS,BDL,2018,4
70,ELP,HNL,2018,4
70,HNL,GUM,2018,4
70,ORF,IAH,2018,4
70,DLG,KNW,2018,4
70,DEN,CLE,2018,5
70,OKC,ORD,2018,6
70,IAN,OTZ,2018,6
70,KOT,BET,2018,6
70,KPN,BET,2018,6
70,JNU,KLW,2018,6
70,SCM,VAK,2018,6
70,ORD,GSP,2018,1
70,TUS,IAH,2018,1
70,LGA,RDU,2018,1
70,MDW,LIT,2018,1
70,OAK,OMA,2018,1
70,MCO,CVG,2018,2
70,CMI,EWR,2018,2
70,FLL,CLE,2018,2
70,RSW,PHL,2018,2
70,SMF,MSY,2018,2
70,DAL,SJU,2018,2
70,SLC,PDX,2018,3
70,STL,RNO,2018,3
70,TUS,BNA,2018,3
70,DTW,RIC,2018,3
70,BOS,IAH,2018,3
70,SEA,OAK,2018,1
70,BET,OOK,2018,1
70,KOT,BET,2018,1
70,SIT,JNU,2018,1
70,EWR,MCO,2018,1
70,CVG,MSP,2018,1
70,DEN,FSD,2018,1
70,EWR,BTV,2018,1
70,TNK,BET,2018,2
70,IAH,MCI,2018,3
70,ORD,PWM,2018,3
70,RDU,DTW,2018,3
70,BOS,JAX,2018,3
70,BUF,EWR,2018,3
70,EWR,BDL,2018,3
70,MSP,IAH,2018,3
70,TYS,EWR,2018,3
70,OTZ,ABL,2018,3
70,SGF,DEN,2018,4
70,RDU,DTW,2018,5
70,SDF,IAH,2018,5
70,ACY,ORF,2018,5
70,ICT,ABQ,2018,5
70,RIC,LAS,2018,5
70,JAX,IAH,2018,6
70,MCI,DTW,2018,6
70,SNA,DCA,2018,6
70,IAH,SLC,2018,6
70,WNA,BET,2018,4
70,MSP,MSN,2018,5
70,HHR,OAK,2018,5
70,LGA,SDF,2018,6
70,ALB,SMF,2018,6
70,BDL,MEM,2018,6
70,CMH,OKC,2018,6
70,SDF,HOU,2018,6
70,DTW,PIT,2018,6
70,IND,ORD,2018,6
70,HUS,FAI,2018,4
70,KSM,EMK,2018,2
70,OTZ,ABL,2018,3
70,ATL,TUL,2018,1
70,CHS,DTW,2018,1
70,LAS,PHL,2018,1
70,BOI,SJC,2018,1
70,FCA,BNA,2018,2
70,DSM,DEN,2018,2
70,ORD,DFW,2018,2
70,RDU,MIA,2018,2
70,PDX,ROC,2018,2
70,PVD,DEN,2018,2
70,ABQ,SJC,2018,3
70,ATL,ELP,2018,3
70,BWI,ELP,2018,3
70,CLE,SAT,2018,3
70,OKC,SAT,2018,3
70,ORF,DEN,2018,3
70,PDX,RNO,2018,3
71,DEN,DTW,2018,4
71,DEN,ORD,2018,4
71,DTW,DEN,2018,4
71,PHX,ASE,2018,4
71,LAX,BOI,2018,4
71,MSP,PDX,2018,4
71,ACY,ALB,2018,4
71,ACY,FAY,2018,4
71,FAY,ACY,2018,4
71,BDL,ORD,2018,4
71,CLE,EWR,2018,4
71,ORD,RDU,2018,4
71,CID,LAF,2018,4
71,LAF,CID,2018,4
71,RSW,TPA,2018,4
71,SBA,TUS,2018,4
71,ELP,SJC,2018,4
71,FLL,BOS,2018,4
71,MHT,RDU,2018,4
71,OAK,LIT,2018,4
71,PVD,DEN,2018,4
71,SFO,MKE,2018,4
71,WFB,HYL,2018,4
71,FAI,GAL,2018,6
71,BET,WNA,2018,5
71,WNA,BET,2018,5
71,PVD,BNA,2018,1
71,PVD,DAL,2018,1
71,SNA,MKE,2018,1
71,DEN,ISN,2018,1
71,RDU,SLC,2018,1
71,DCA,RIC,2018,2
71,DEC,ORD,2018,2
71,RDU,FLL,2018,3
71,DLG,AKN,2018,3
71,RNO,ATL,2018,3
71,ATY,DEN,2018,3
71,BUF,IAD,2018,1
71,WAA,OME,2018,4
71,WMO,OME,2018,4
71,CDV,JNU,2018,4
71,PIT,HGR,2018,4
71,SXP,EMK,2018,5
71,DEN,DAL,2018,5
71,SEA,DEN,2018,5
71,SLC,MSP,2018,5
71,BHM,LAX,2018,5
71,BHM,LGA,2018,5
71,DFW,AUS,2018,5
71,FSD,RAP,2018,5
71,CHS,ATL,2018,6
71,WMO,OME,2018,6
71,IAH,CVG,2018,1
71,MCI,RNO,2018,1
71,MCO,SMF,2018,1
71,MDW,BUR,2018,1
71,OAK,MKE,2018,1
71,ATL,MCO,2018,2
71,GEG,FLL,2018,2
71,RSW,DEN,2018,2
71,CMH,ISP,2018,2
71,ISP,CMH,2018,2
71,MIA,STL,2018,2
71,SJU,MIA,2018,2
71,ATL,SAN,2018,3
71,SNA,SFO,2018,3
71,ORD,BDL,2018,3
71,TUS,PDX,2018,3
71,SJC,BOI,2018,3
71,SLC,SFO,2018,3
71,ATL,LAS,2018,3
71,IAH,IAH,2018,1
71,WMO,OME,2018,1
71,JNU,SIT,2018,1
71,DEN,PDX,2018,1
71,JAX,BOS,2018,1
71,MCO,CMH,2018,1
71,SAV,ORD,2018,1
71,RIC,SJU,2018,1
71,LNK,CMI,2018,2
71,RDU,BNA,2018,3
71,CID,DEN,2018,3
71,DEN,MSP,2018,3
71,DTW,CLE,2018,3
71,STL,PSC,2018,3
71,LIT,IFP,2018,3
71,SFB,SHD,2018,3
71,EAA,FAI,2018,3
71,FAI,EAA,2018,3
71,JAN,ATL,2018,5
71,LAS,IAD,2018,5
71,PHL,BED,2018,5
71,ELP,OMA,2018,5
71,HOU,DTW,2018,5
71,MEM,ORF,2018,5
71,PHX,HRL,2018,5
71,RDU,RSW,2018,5
71,MEM,EWR,2018,6
71,CLT,SAV,2018,5
71,DTW,PHL,2018,6
71,CMH,SLC,2018,6
71,JAX,PHX,2018,6
71,OAK,FLL,2018,6
71,TUL,PHL,2018,6
71,PIT,HGR,2018,6
71,FAI,HUS,2018,4
71,KKA,UNK,2018,1
71,WBB,UNK,2018,1
71,MLL,RSH,2018,2
71,DTW,CHS,2018,1
71,DTW,LGA,2018,1
71,HOU,ATL,2018,1
71,MCO,CVG,2018,1
71,MLB,ATL,2018,1
71,ATL,GSO,2018,1
71,MVY,EWB,2018,1
71,ORD,JFK,2018,1
71,DFW,GUC,2018,1
71,ABQ,BOS,2018,1
71,AUS,RNO,2018,1
71,BOI,BUR,2018,1
71,MCO,SAN,2018,2
71,BOI,SAT,2018,2
71,CLE,LAX,2018,2
71,CVG,CAK,2018,2
71,ABQ,PDX,2018,3
71,CLE,CLT,2018,3
71,ELP,SJC,2018,3
71,MSY,SEA,2018,3
71,PBI,BOS,2018,3
71,IFP,ELP,2018,3
71,IFP,LIT,2018,3
72,DEN,SAN,2018,4
72,JFK,ORF,2018,4
72,EUG,RNO,2018,4
72,DCA,DAY,2018,4
72,VPS,LFT,2018,4
72,ATL,BNA,2018,4
72,FNT,STL,2018,4
72,SNA,AUS,2018,4
72,ANC,SCC,2018,2
72,SCC,ANC,2018,2
72,SAN,SFO,2018,6
72,DFW,ICT,2018,6
72,ONT,OKC,2018,1
72,SJC,STL,2018,1
72,CLT,PHL,2018,2
72,MKE,ORD,2018,2
72,AUS,DAL,2018,2
72,AUS,MSP,2018,2
72,GRR,DTW,2018,2
72,LAS,SFO,2018,2
72,BOI,ABQ,2018,2
72,MCO,FLL,2018,2
72,AUS,MSP,2018,3
72,MSN,MSP,2018,3
72,DAL,BUF,2018,3
72,MYR,ACY,2018,3
72,PIT,HPN,2018,3
72,SJU,DAL,2018,3
72,HPN,PBI,2018,2
72,MNZ,ECG,2018,2
72,DTW,SYR,2018,3
72,DAL,BDL,2018,3
72,SHH,KTS,2018,4
72,ATL,OMA,2018,4
72,CRW,IAD,2018,4
72,MEM,BNA,2018,4
72,ORF,ACY,2018,5
72,AKN,PIP,2018,5
72,SFO,SAN,2018,5
72,BHM,CLE,2018,5
72,POB,IND,2018,4
72,DQS,PGA,2018,5
72,BNA,DTW,2018,5
72,DTW,PIT,2018,5
72,SMF,XNA,2018,5
72,XNA,SMF,2018,5
72,SEA,SLC,2018,5
72,HUS,FAI,2018,5
72,BFI,OKC,2018,5
72,ADQ,AKK,2018,6
72,PHL,ORD,2018,1
72,SLC,SJC,2018,1
72,ELP,SLC,2018,1
72,MKE,MHT,2018,1
72,MSY,LIT,2018,1
72,JAX,DTW,2018,2
72,DSM,PHL,2018,2
72,OKC,LBB,2018,2
72,ONT,MSY,2018,2
72,SLC,MCO,2018,2
72,SNA,STL,2018,2
72,TUS,MCI,2018,2
72,CID,MSN,2018,2
72,CRW,ACY,2018,2
72,ROA,CRW,2018,2
72,PBI,IAD,2018,3
72,EUG,RNO,2018,3
72,PDX,TUS,2018,3
72,RNO,SAT,2018,3
72,SFO,CMH,2018,3
72,SFO,MKE,2018,3
72,STL,SJU,2018,3
72,IAH,IAD,2018,3
72,PHL,RIV,2018,1
72,OTZ,ABL,2018,1
72,BOS,SFO,2018,1
72,DEN,SFO,2018,1
72,RDU,CLT,2018,1
72,BOI,PHX,2018,2
72,IFP,SMF,2018,2
72,MYR,GPT,2018,2
72,SMF,IFP,2018,2
72,JAN,IFP,2018,3
72,MDT,DTW,2018,3
72,BDL,EWR,2018,3
72,JAX,BOS,2018,3
72,SAV,EWR,2018,3
72,MAF,DFW,2018,4
72,MTJ,IAH,2018,4
72,OAK,SNA,2018,4
72,PWM,DTW,2018,5
72,CDV,JNU,2018,5
72,KLW,JNU,2018,5
72,LAX,SEA,2018,5
72,PHL,LAX,2018,5
72,LBB,SFO,2018,5
72,SFO,MSY,2018,5
72,ATL,LEX,2018,6
72,LGA,SFO,2018,6
72,IAH,RNO,2018,6
72,ATL,PHL,2018,6
72,CLT,DEN,2018,6
72,DCA,IAD,2018,6
72,PHL,MSY,2018,6
72,MSP,GRB,2018,6
72,BNA,HRL,2018,6
72,LIT,SMF,2018,6
72,MHT,SAN,2018,6
72,MSP,OAK,2018,6
72,OMA,SEA,2018,6
72,RNO,MSY,2018,6
72,OMA,RDU,2018,6
72,SJC,BUR,2018,6
72,RSW,SWF,2018,5
72,CHS,PHL,2018,6
72,OTZ,ABL,2018,1
72,NUI,SCC,2018,2
72,NUL,GAL,2018,3
72,ATL,MLB,2018,1
72,ABE,HPN,2018,1
72,DTW,SYR,2018,1
72,CMH,ONT,2018,1
72,BOS,SEA,2018,2
72,ORD,GEG,2018,2
72,MKE,MDW,2018,2
72,CLT,PHL,2018,3
72,BHM,PIT,2018,3
72,BOI,MSP,2018,3
72,BUR,BDL,2018,3
72,BWI,RNO,2018,3
72,DEN,LIT,2018,3
72,GRR,SAN,2018,3
72,LGA,CMH,2018,3
72,OKC,MSY,2018,3
72,AUS,IFP,2018,3
72,GPT,CHA,2018,3
72,IFP,JAN,2018,3
73,SUN,DEN,2018,4
73,DCA,DSM,2018,4
73,ORD,BOS,2018,4
73,ELP,BUR,2018,4
73,GEG,ELP,2018,4
73,LBB,SAT,2018,4
73,LGB,SEA,2018,4
73,MCO,LGA,2018,4
73,MCO,TUL,2018,4
73,RDU,CMH,2018,4
73,SFO,LGA,2018,4
73,JAX,LGA,2018,6
73,LGA,JAX,2018,6
73,ANC,DLG,2018,6
73,CHA,TYS,2018,6
73,DSM,IFP,2018,6
73,SYR,DTW,2018,5
73,BET,NME,2018,5
73,OME,GAM,2018,5
73,SAT,SMF,2018,1
73,TPA,IAD,2018,1
73,TUL,CMH,2018,1
73,CPR,ENV,2018,1
73,ENV,CPR,2018,1
73,PWM,IAD,2018,2
73,LIT,DFW,2018,2
73,IAD,CHS,2018,2
73,MFR,TWF,2018,2
73,PDX,SMF,2018,2
73,SEA,AUS,2018,2
73,SMF,RNO,2018,2
73,PIT,AUS,2018,2
73,TUS,CRP,2018,2
73,DTW,MKE,2018,3
73,SDF,MSP,2018,3
73,PHX,SAT,2018,3
73,PBI,HPN,2018,2
73,MEM,DSI,2018,3
73,VAK,BET,2018,3
73,HNS,SGY,2018,3
73,BDL,DAL,2018,3
73,DTW,MDT,2018,3
73,OME,KKA,2018,4
73,OTZ,SHG,2018,4
73,DHN,ATL,2018,4
73,HNL,BOS,2018,4
73,SAT,RIC,2018,4
73,OTZ,KVL,2018,5
73,ORF,RIC,2018,5
73,ATL,IND,2018,5
73,LAS,SLC,2018,5
73,OAK,LAS,2018,4
73,PWM,EWR,2018,4
73,LAS,EKO,2018,4
73,NC1,ONT,2018,4
73,CHS,PIT,2018,4
73,IAH,ORF,2018,4
73,IAH,SDF,2018,4
73,TNK,BET,2018,4
73,WFB,MTM,2018,4
73,APF,PIT,2018,4
73,OKC,AUS,2018,5
73,PHX,AUS,2018,5
73,PIT,HGR,2018,5
73,WTK,KVL,2018,6
73,NUP,BET,2018,6
73,LAX,IDA,2018,1
73,MCI,PVU,2018,1
73,ORD,PHL,2018,1
73,SAT,DTW,2018,1
73,SLC,MSP,2018,1
73,MKE,SLC,2018,1
73,MSP,SAN,2018,1
73,IAH,MSP,2018,2
73,MCO,ATL,2018,2
73,BUF,ORD,2018,2
73,XNA,DEN,2018,2
73,DTW,STL,2018,2
73,EWR,CLT,2018,2
73,MSN,DTW,2018,2
73,PBI,CMH,2018,2
73,SAN,FLL,2018,2
73,SAT,SJC,2018,2
73,FAI,SCC,2018,3
73,RNO,EUG,2018,3
73,KOA,LAX,2018,3
73,BNA,HOU,2018,3
73,SAT,FLL,2018,3
73,SEA,ATL,2018,3
73,TUS,MAF,2018,3
73,NC1,FFO,2018,1
73,HUS,FAI,2018,1
73,BET,KWK,2018,1
73,DTW,DFW,2018,1
73,PHL,DFW,2018,1
73,FOD,MCW,2018,1
73,MCW,FOD,2018,1
73,ADQ,KOZ,2018,2
73,OME,TLA,2018,2
73,GPT,MYR,2018,2
73,MSP,DSM,2018,3
73,MSP,SJC,2018,3
73,RDU,BOS,2018,3
73,IFP,MSN,2018,3
73,DTW,BWI,2018,3
73,XNA,JFK,2018,3
73,DAY,DAL,2018,3
73,PHX,ONT,2018,3
73,GLV,OME,2018,3
73,FAI,GAL,2018,3
73,CMH,DFW,2018,4
73,DFW,RIC,2018,4
73,JNU,KLW,2018,5
73,BWI,EWR,2018,5
73,SNA,DCA,2018,5
73,DAL,LGB,2018,5
73,JAX,DCA,2018,5
73,LAX,GEG,2018,5
73,OAK,PIT,2018,5
73,LSE,JAX,2018,6
73,EUG,RNO,2018,6
73,PHL,LAS,2018,6
73,MSP,PIT,2018,6
73,BOS,RSW,2018,6
73,RAP,DEN,2018,6
73,TIQ,SPN,2018,6
73,AEX,SYR,2018,5
73,DCA,MCO,2018,5
73,CHS,BOS,2018,6
73,DTW,BOS,2018,6
73,BOI,SAT,2018,6
